ubbContent,capacity,time,floor,type,pasterid,secret,signature,htmlContent,effect,content,nick,bmp,pubtime,modifytime,uin,nickname,id
有钱了，想买什么就买什么！,5935,,112,0,,0,,有钱了，想买什么就买什么！,1024,,,98d595840840a201,2011/12/12 23:17,0,376976240,骑行小蜗游,144
来踩踩。嘿嘿，#^_^#,5840,1323491781,111,0,,0,,来踩踩。嘿嘿，#^_^#,32,肯定的啦！我的空间也有哦^_^o~ 努力！,李典,38c515a801428201,2011/12/8 11:36,0,834088015,李典,143
许多曾经认为不该做的事情现在看起来都理所当然了，而自己的意志与思维却别渐渐磨灭了。,5879,,110,0,,0,,许多曾经认为不该做的事情现在看起来都理所当然了，而自己的意志与思维却别渐渐磨灭了。,1024,,,98d595840840a201,2011/12/4 20:59,0,376976240,骑行小蜗游,142
都不晓得开机在干了些什么东西。然后突然发现自己的银行卡上面居然就没有钱了。我承认我这个学期用钱确实用的比较大方了，但是也不应该这么快的。我真的该控制下了，虽然我所说的用的很多在别人眼里看来也就很正常，但是对于我来说真的是非常多的了。或许不想读书时最好的办法就是看下自己的银行卡利还有多少钱吧。真的很给人一种动力。还有就是我必须改变一种思想了，想买的东西不是等着它去降价，而是想办法如何去赚钱！,5569,,109,0,,0,,都不晓得开机在干了些什么东西。然后突然发现自己的银行卡上面居然就没有钱了。我承认我这个学期用钱确实用的比较大方了，但是也不应该这么快的。我真的该控制下了，虽然我所说的用的很多在别人眼里看来也就很正常，但是对于我来说真的是非常多的了。或许不想读书时最好的办法就是看下自己的银行卡利还有多少钱吧。真的很给人一种动力。还有就是我必须改变一种思想了，想买的东西不是等着它去降价，而是想办法如何去赚钱！,0,,,98d595840840a201,2011/12/2 22:37,0,376976240,骑行小蜗游,141
啊，我TM开机做了些什么？好好想想吧~,5926,,108,0,,0,,啊，我TM开机做了些什么？好好想想吧~,0,,,98d595840840a201,2011/11/22 1:01,0,376976240,骑行小蜗游,140
如果下一场比赛我不能上场，请相信我们依然能够赢的，电商是有实力的班级。即使在比赛中有所落后，不要埋怨队友，相信我们会赢的。在此，感谢每一位啦啦队员，因为你们的观战，才更加精彩。,5785,,107,0,,0,,如果下一场比赛我不能上场，请相信我们依然能够赢的，电商是有实力的班级。即使在比赛中有所落后，不要埋怨队友，相信我们会赢的。在此，感谢每一位啦啦队员，因为你们的观战，才更加精彩。,0,,,98d595840840a201,2011/11/15 17:40,0,376976240,骑行小蜗游,139
学会如何缓解尴尬比在尴尬后抱怨要好得多！好好想想吧！,5909,,106,0,,0,,学会如何缓解尴尬比在尴尬后抱怨要好得多！好好想想吧！,1024,,,98d595840840a201,2011/11/2 8:37,0,376976240,骑行小蜗游,138
半个月不去网上看手机，自己监督～,5929,,105,0,,0,,半个月不去网上看手机，自己监督～,1024,,,98d595840840a201,2011/10/26 19:30,0,376976240,骑行小蜗游,137
"今天早上同啊灿从凌晨3点策到 6点半，我们两个好像从来没有这么策过，开始聊得东西基本上是女的，不过在后来还是策到了一些关于未来打算的一些东西，他遇到了个可以让他十天就有所改变的人，恭喜他吧。他也是个不错的人，至少他混得环境里有很多人使服他得。然后又说了一些东西，似乎觉得我们俩即将开始分道扬镳了，各自向着不同的路走下去。
有时，不明白兄弟的含义，今天也许明白了，兄弟就是这种可以一直说话说到天亮的人啊~",5564,,104,0,,0,,今天早上同啊灿从凌晨3点策到&nbsp;6点半，我们两个好像从来没有这么策过，开始聊得东西基本上是女的，不过在后来还是策到了一些关于未来打算的一些东西，他遇到了个可以让他十天就有所改变的人，恭喜他吧。他也是个不错的人，至少他混得环境里有很多人使服他得。然后又说了一些东西，似乎觉得我们俩即将开始分道扬镳了，各自向着不同的路走下去。\u003Cbr  \/>有时，不明白兄弟的含义，今天也许明白了，兄弟就是这种可以一直说话说到天亮的人啊~,0,,,98d595840840a201,2011/10/20 20:36,0,376976240,骑行小蜗游,136
"不要迷失了自己，即使是在自己最喜欢的东西上。
今天的篮球，打得我很茫然，我甚至不知道自己在场上干了些什么，感觉很无助，但千万不要在篮球上迷失了自己，因为那是自己最能找到自信的东西啊~
感觉现在的脸没有以前那么难看了，或许真的有些改变了吧。或许这就算在篮球场上找到的自信吧。",5692,,103,0,,0,,不要迷失了自己，即使是在自己最喜欢的东西上。\u003Cbr  \/>今天的篮球，打得我很茫然，我甚至不知道自己在场上干了些什么，感觉很无助，但千万不要在篮球上迷失了自己，因为那是自己最能找到自信的东西啊~\u003Cbr  \/>感觉现在的脸没有以前那么难看了，或许真的有些改变了吧。或许这就算在篮球场上找到的自信吧。,0,,,98d595840840a201,2011/10/20 20:28,0,376976240,骑行小蜗游,135
游哥，明天生日快乐！！！嘻嘻，提前了点啊，因为我等不到十二点了啦,5682,1318860875,102,0,,0,,游哥，明天生日快乐！！！嘻嘻，提前了点啊，因为我等不到十二点了啦,32,哇~真的太感谢了~因为记得~真的很感谢~,骑行小蜗游,18c014a00042e101,2011/10/17 22:07,0,839434033,刘权,134
你空间这首歌好好听,5861,1317818433,101,0,,0,,你空间这首歌好好听,32,这是阿甘正传里面的片头曲，我在学做视频时去找背景音乐偶然发现的~,骑行小蜗游,184595a00100c101,2011/10/5 5:11,0,478993087,兔子同学,133
"其实我身边还是有很多朋友的，今天参加了两个生日会，感觉还不错的，如果的活动里没有唱歌还是很Happy的。
其实胜哥的那个更令我感动，很惭愧的是我不记得胜哥今天生日，但我真没有想到的事胜哥生日会喊我的。并不在乎那一餐饭的分量，令我感动的是他记得我！真的很感谢~！",5708,,100,0,,0,,其实我身边还是有很多朋友的，今天参加了两个生日会，感觉还不错的，如果的活动里没有唱歌还是很Happy的。\u003Cbr  \/>其实胜哥的那个更令我感动，很惭愧的是我不记得胜哥今天生日，但我真没有想到的事胜哥生日会喊我的。并不在乎那一餐饭的分量，令我感动的是他记得我！真的很感谢~！,0,,,98d595840840a201,2011/10/3 23:39,0,376976240,骑行小蜗游,132
国庆啊~估计得玩7天电脑了~各种文件 个人职业生涯规划以及其PPT，还有未知的文件~宣传 先得学着玩 movie make和会声会影 做宣传啊~,5839,,99,0,,0,,国庆啊~估计得玩7天电脑了~各种文件&nbsp;个人职业生涯规划以及其PPT，还有未知的文件~宣传&nbsp;先得学着玩&nbsp;movie&nbsp;make和会声会影&nbsp;做宣传啊~,0,,,98d595840840a201,2011/10/1 20:15,0,376976240,骑行小蜗游,131
你那咋主人寄语让人不说话都觉得不行啊小游游[em]e113[\/em],5818,1317466504,98,0,,0,,你那咋主人寄语让人不说话都觉得不行啊小游游\u003Cimg src=\u0022\/qzone\/em\/e113.gif\u0022  \/>\u003Cwbr  \/>,32,"最后一句话写了啊    “如果愿意留下评论，我很期待~！”
希望多做评论哈~",骑行小蜗游,184595a00100c101,2011/10/1 17:31,0,478993087,兔子同学,129
把练字当成一种静心可能更加超过练字本身的意义～,5915,,97,0,,0,,把练字当成一种静心可能更加超过练字本身的意义～,1024,,,98d595840840a201,2011/9/26 19:28,0,376976240,骑行小蜗游,128
重拾股票～,5951,,96,0,,0,,重拾股票～,1024,,,98d595840840a201,2011/9/26 13:20,0,376976240,骑行小蜗游,127
七年之痒，该痒一下了～怎么度过？,5929,,95,0,,0,,七年之痒，该痒一下了～怎么度过？,1024,,,98d595840840a201,2011/9/25 9:33,0,376976240,骑行小蜗游,126
飘过，就来 看看，不介意吧！？[em]e197[\/em],5730,1316882141,94,0,,0,,飘过，就来&nbsp;看看，不介意吧！？\u003Cimg src=\u0022\/qzone\/em\/e197.gif\u0022  \/>\u003Cwbr  \/>,32,不打扰啊~原来是栋哥的朋友哈~欢迎欢迎！~,骑行小蜗游,18d08da00302c201,2011/9/24 17:40,0,1037358262,♂叶♀,125
一种执著～一种忘我～,5941,,93,0,,0,,一种执著～一种忘我～,1024,,,98d595840840a201,2011/9/22 23:43,0,376976240,骑行小蜗游,124
我是不是该找人谈一谈，可是，我去谈什么？,5921,,92,0,,0,,我是不是该找人谈一谈，可是，我去谈什么？,1024,,,98d595840840a201,2011/9/22 23:42,0,376976240,骑行小蜗游,123
一切为虚，学习是王道～,5939,,91,0,,0,,一切为虚，学习是王道～,1024,,,98d595840840a201,2011/9/22 23:40,0,376976240,骑行小蜗游,122
突然回忆起父亲曾经叫我帮他下歌，父亲要我帮他下个铃声，可是我没有找到，只找到了完整的歌曲，父亲说那就下完整的歌，等下到高潮时把内存卡接入电脑就可以剃除过门只下要的部分了～呵呵～父亲又怎会懂下载的原由呢？我只是告诉他这是行不通的，可是父亲还是坚持他的想法～恩，这想法我是想不到了咯～父亲就快生日了，祝他生日快乐！,5651,,90,0,,0,,突然回忆起父亲曾经叫我帮他下歌，父亲要我帮他下个铃声，可是我没有找到，只找到了完整的歌曲，父亲说那就下完整的歌，等下到高潮时把内存卡接入电脑就可以剃除过门只下要的部分了～呵呵～父亲又怎会懂下载的原由呢？我只是告诉他这是行不通的，可是父亲还是坚持他的想法～恩，这想法我是想不到了咯～父亲就快生日了，祝他生日快乐！,1024,,,98d595840840a201,2011/9/21 13:36,0,376976240,骑行小蜗游,121
我知道的东西太少了~以至于在别人时聊天时经常无话可说！,5908,,89,0,,0,,我知道的东西太少了~以至于在别人时聊天时经常无话可说！,1024,,,98d595840840a201,2011/9/19 20:24,0,376976240,骑行小蜗游,120
谁会明白听完音乐后家里的凉意～,5931,,88,0,,0,,谁会明白听完音乐后家里的凉意～,1024,,,98d595840840a201,2011/9/17 18:08,0,376976240,骑行小蜗游,119
看了你写的东西，不知道怎么说，还是祝福你！加油！！！,5146,1316398427,87,0,,0,,看了你写的东西，不知道怎么说，还是祝福你！加油！！！,32,"就像我姐对我说的，说出来心里会好受一些，你的目的不在于别人是否关注对吧？把自己的一些想法写在这里，尤其是自己经常来看的话会对自己有一个提醒与激励的作用不是吗？
别人来你空间应该也都看到了，只是对于你的一些想法不好说什么，就像我一样，有时候能做的也就是对你说祝福与加油！！所以没有什么好感谢的，大家都这么熟了！！",刘权,18c014a00042e101,2011/9/16 14:37,0,839434033,刘权,118
当别人带着怀疑的运气问我 会吗 ？我有点不爽～,5917,,86,0,,0,,当别人带着怀疑的运气问我&nbsp;会吗&nbsp;？我有点不爽～,1024,,,98d595840840a201,2011/9/5 13:20,0,376976240,骑行小蜗游,117
大学的周围充斥着类似堕落一样的气息～,5925,,85,0,,0,,大学的周围充斥着类似堕落一样的气息～,1024,,,98d595840840a201,2011/9/1 11:27,0,376976240,骑行小蜗游,116
大二了，不能再二了～是不是该计划一下，把时间资源配置一下，正是因为缺少时间，才会去配置的！这个不能再二了～,5855,,84,0,,0,,大二了，不能再二了～是不是该计划一下，把时间资源配置一下，正是因为缺少时间，才会去配置的！这个不能再二了～,1024,,,98d595840840a201,2011/8/30 15:21,0,376976240,骑行小蜗游,115
身边又多了个强大的对手了，而我，似乎渐渐沉沦～,5915,,83,0,,0,,身边又多了个强大的对手了，而我，似乎渐渐沉沦～,1024,,,98d595840840a201,2011/8/28 15:09,0,376976240,骑行小蜗游,113
其实，考个好大学，真正带给人的是一种自信，那种自信，有时真的能够给人带来许多，当我没有考起那样的大学时，总觉得在亲戚朋友面前抬不起头来一样，自信呵，自信呵，自从过了高考，真的很久没有提到过自信了。我希望自己还是一如既往的相信我自己，其实，我行的！,5715,,82,0,,0,,其实，考个好大学，真正带给人的是一种自信，那种自信，有时真的能够给人带来许多，当我没有考起那样的大学时，总觉得在亲戚朋友面前抬不起头来一样，自信呵，自信呵，自从过了高考，真的很久没有提到过自信了。我希望自己还是一如既往的相信我自己，其实，我行的！,1024,,,98d595840840a201,2011/8/26 19:52,0,376976240,骑行小蜗游,112
我总以为我自己很强大，可当我同他们几个在一起聊时，我才明白我和他们相差很远，至少别人比我会说话，尤其是他，每次同他们聚会回来，我才明白自己的差距，可是我又不曾改过，不知从何改过。我其实可以找我舅舅多谈谈，可我确总没有那个勇气，也没有怎么想过要谈什么～我很…   这学期很荣幸能够当上吉他协会外联理事，我真得问问，我能用什么办法拉到外联？我用什么东西让别人取信？我如何能够带好下一届的新生？这些都是问题！自己想想吧～,5550,,81,0,,0,,我总以为我自己很强大，可当我同他们几个在一起聊时，我才明白我和他们相差很远，至少别人比我会说话，尤其是他，每次同他们聚会回来，我才明白自己的差距，可是我又不曾改过，不知从何改过。我其实可以找我舅舅多谈谈，可我确总没有那个勇气，也没有怎么想过要谈什么～我很…&nbsp;&nbsp;&nbsp;这学期很荣幸能够当上吉他协会外联理事，我真得问问，我能用什么办法拉到外联？我用什么东西让别人取信？我如何能够带好下一届的新生？这些都是问题！自己想想吧～,1024,,,98d595840840a201,2011/8/25 0:04,0,376976240,骑行小蜗游,111
白天练车，听英语听力，晚上看C语言～,5926,,80,0,,0,,白天练车，听英语听力，晚上看C语言～,1024,,,98d595840840a201,2011/8/15 14:51,0,376976240,骑行小蜗游,110
  你挺不错de,5840,1317468391,79,0,,0,,&nbsp;&nbsp;你挺不错de,4194336,晓得咯~~~,   记。右,18d095a80100e201,2011/8/3 22:39,0,467125368,   记。右,109
在邮政上班，我并不是因为工资高低去的，只是因为邮政物流与我所学的专业有关，我想了解一些与物流相关的知识，然后，我经常问老员工一些于物流步骤相关的事情，注意一些物流送货比较多的城市，再然后，我发现，我所在的这个部门所进行的工作很简单，并不需要什么专业知识，即使我学习的是电子商务，也完全用不上。我以为能学到多少与物流相关的东西，最后发现并不多，或许是因为我的学习能力不够吧～待续…,5193,1312467926,78,0,,0,,在邮政上班，我并不是因为工资高低去的，只是因为邮政物流与我所学的专业有关，我想了解一些与物流相关的知识，然后，我经常问老员工一些于物流步骤相关的事情，注意一些物流送货比较多的城市，再然后，我发现，我所在的这个部门所进行的工作很简单，并不需要什么专业知识，即使我学习的是电子商务，也完全用不上。我以为能学到多少与物流相关的东西，最后发现并不多，或许是因为我的学习能力不够吧～待续…,1056,"在这里做事，偶尔同老员工谈起一些东西~我们部门有几位接近三十，有几位都四十了，拿的确只有两三千一个月的工资，我心中感觉甚是悲凉，心中有和感想自己懂的~还记得几个月钱我曾在这留言板上写了三十岁的时候要达到的目标么？还记得么?要买江边的房子，要买好车，你可曾记得?如此下去，十年之后，你拿什么兑现你的承诺？你倒是明白否？大道理说给别人听时头头是道，自己做呢？明白否？
不必多言了！",骑行小蜗游,98d595840840a201,2011/7/30 17:55,0,376976240,骑行小蜗游,108
CPU： Intel 酷睿i3 2100： 主板：华硕 P5G41C-M LX： 内存：金士顿4G DDR3 1333： 显卡：七彩虹430 灵动鲨 D3 1024M ： 硬盘：希捷500GB 7200转 16M（ST3500413AS）： 显示器：三星 S22A330BW 22英寸： 电源： 昂达滚珠王700至尊2代 ： 机箱： 金河田赤豹8519BR\/V ： 从专业角度使用配置还要加强不,4769,1311297826,77,0,,0,,CPU：&nbsp;Intel&nbsp;酷睿i3&nbsp;2100：&nbsp;主板：华硕&nbsp;P5G41C-M&nbsp;LX：&nbsp;内存：金士顿4G&nbsp;DDR3&nbsp;1333：&nbsp;显卡：七彩虹430&nbsp;灵动鲨&nbsp;D3&nbsp;1024M&nbsp;：&nbsp;硬盘：希捷500GB&nbsp;7200转&nbsp;16M（ST3500413AS）：&nbsp;显示器：三星&nbsp;S22A330BW&nbsp;22英寸：&nbsp;电源：&nbsp;昂达滚珠王700至尊2代&nbsp;：&nbsp;机箱：&nbsp;金河田赤豹8519BR\/V&nbsp;：&nbsp;从专业角度使用配置还要加强不,4195360,要不我装Vista 试试,黎勇,38d595810040a121,2011/7/21 15:49,0,350717258,黎勇,106
我是不是该表示下什么了，我身边的朋友很多都变得很强大了，而我只是略微有点变化，现在每天打酱油的生活必须结束，可是能不能计划好不打酱油干什么去呢？我是否太软弱？灿别港我很嚣张的，我到是很感谢他的，因为我自己没有觉得过，这或许就是当局者迷，旁观着清吧！能明白将来可以少吃很多亏的。,5685,,76,0,,0,,我是不是该表示下什么了，我身边的朋友很多都变得很强大了，而我只是略微有点变化，现在每天打酱油的生活必须结束，可是能不能计划好不打酱油干什么去呢？我是否太软弱？灿别港我很嚣张的，我到是很感谢他的，因为我自己没有觉得过，这或许就是当局者迷，旁观着清吧！能明白将来可以少吃很多亏的。,1024,,,98d595840840a201,2011/7/17 7:42,0,376976240,骑行小蜗游,105
今天王叔说了一些话，很有道理，时间就是金钱，我们现在缺的是金钱，但我们有充分的时间。自己想！,5869,,75,0,,0,,今天王叔说了一些话，很有道理，时间就是金钱，我们现在缺的是金钱，但我们有充分的时间。自己想！,1024,,,98d595840840a201,2011/7/5 21:08,0,376976240,骑行小蜗游,104
没看到什么啊…？？？,5884,1309795792,74,0,,0,,没看到什么啊…？？？,4195360,王文亮空间的留言板和他写得心情我做的评论~,骑行小蜗游,18d095a80100e201,2011/7/5 0:04,0,467125368,   记。右,103
这是我另一个Q号。嘿嘿～不过现在两个号都很少用了,5821,1312468089,73,0,,0,,这是我另一个Q号。嘿嘿～不过现在两个号都很少用了,4195360,加个好友都要回答问题，可是我真的不知道你的名字~,骑行小蜗游,18d495800102e101,2011/6/22 19:14,0,942100405,莫佳玲,102
"命若天定，我就破了这个天！
老实规老实，勇气规勇气，两者不是一样的！",5894,,72,0,,0,,命若天定，我就破了这个天！\u003Cbr  \/>老实规老实，勇气规勇气，两者不是一样的！,1024,,,98d595840840a201,2011/6/4 22:15,0,376976240,骑行小蜗游,100
端午节期间我免费派发粽子，想恰就来湘潭！,5833,1307164079,71,0,,0,,端午节期间我免费派发粽子，想恰就来湘潭！,4195360,"额~这么爽啊~可是会天大雨啊~
我还等两个星期到湘潭来~波哥记得留两个给我啦~",骑行小蜗游,38c195840100a101,2011/6/4 13:05,0,740995756,易波新,98
还是去学一门技术吧，不要想着在猪八戒新手任务里能够赚多少钱！,5901,,70,0,,0,,还是去学一门技术吧，不要想着在猪八戒新手任务里能够赚多少钱！,1024,,,98d595840840a201,2011/5/30 17:30,0,376976240,骑行小蜗游,97
受不了丢三落四～也包括自己！,5933,,69,0,,0,,受不了丢三落四～也包括自己！,1024,,,98d595840840a201,2011/5/27 18:11,0,376976240,骑行小蜗游,96
"买股票最要的就是耐心了，大不了再等一年！买股票的心理学得好好学学！
用买股票来培养自己的耐心，淡定，淡定！",5856,,68,0,,0,,买股票最要的就是耐心了，大不了再等一年！买股票的心理学得好好学学！\u003Cbr  \/>用买股票来培养自己的耐心，淡定，淡定！,1024,,,98d595840840a201,2011/5/23 9:58,0,376976240,骑行小蜗游,95
我能否在三十岁之前在长沙市江边买一套两百平方米的房子，一台三十万的车，一个能给予我鼓励的妻子呢？十年，就是十年！十年我能做到什么程度呢？为了这个目标，我得改变自己很多东西！时刻记住这个目标！,5469,1396197453,67,0,,0,,我能否在三十岁之前在长沙市江边买一套两百平方米的房子，一台三十万的车，一个能给予我鼓励的妻子呢？十年，就是十年！十年我能做到什么程度呢？为了这个目标，我得改变自己很多东西！时刻记住这个目标！,1056,好像3年就要到了，这三年我做了什么？,骑行小蜗游,98d595840840a201,2011/5/16 16:17,0,376976240,骑行小蜗游,94
做事，选择要果断，不要老是在同一分钱纠结，看准了机会就要下手，否则真的会失去很多机会！加油！,5869,,66,0,,0,,做事，选择要果断，不要老是在同一分钱纠结，看准了机会就要下手，否则真的会失去很多机会！加油！,1024,,,98d595840840a201,2011/5/12 17:30,0,376976240,骑行小蜗游,93
我才终于明白  你为什么觉得你们学校美女多的   由于你学校很小  即为版封闭式学院   出入人口少也教麻烦  只能待在同一个窝里看妹子  所谓的美女都是比较出来的  然而到了我学院  由于我们学校女的供求不应  质量上来讲  美的有很美的  丑的有很悲剧的但你来我们学校只是看到我们学院中班子的  所以你就以她们为样本  一票否定了  我学校的女生质量   游哥这思想明显属于以偏概全   你们学校美女多不错的  但是 我们学校女生这么多可能比你们少么  质量也绝不再你校之后,5533,,65,0,,0,,我才终于明白&nbsp;&nbsp;你为什么觉得你们学校美女多的&nbsp;&nbsp;&nbsp;由于你学校很小&nbsp;&nbsp;即为版封闭式学院&nbsp;&nbsp;&nbsp;出入人口少也教麻烦&nbsp;&nbsp;只能待在同一个窝里看妹子&nbsp;&nbsp;所谓的美女都是比较出来的&nbsp;&nbsp;然而到了我学院&nbsp;&nbsp;由于我们学校女的供求不应&nbsp;&nbsp;质量上来讲&nbsp;&nbsp;美的有很美的&nbsp;&nbsp;丑的有很悲剧的但你来我们学校只是看到我们学院中班子的&nbsp;&nbsp;所以你就以她们为样本&nbsp;&nbsp;一票否定了&nbsp;&nbsp;我学校的女生质量&nbsp;&nbsp;&nbsp;游哥这思想明显属于以偏概全&nbsp;&nbsp;&nbsp;你们学校美女多不错的&nbsp;&nbsp;但是&nbsp;我们学校女生这么多可能比你们少么&nbsp;&nbsp;质量也绝不再你校之后,0,,,98d495e00002c401,2011/5/11 21:08,0,240032852,易灿,91
我才终于明白  你为什么觉得你们学校美女多的   由于你学校很小  即为版封闭式学院   出入人口少也教麻烦  只能待在同一个窝里看妹子  所谓的美女都是比较出来的  然而到了我学院  由于我们学校女的供求不应  质量上来讲  美的有很美的  丑的有很悲剧的但你来我们学校只是看到我们学院中班子的  所以你就以她们为样本  一票否定了  我学校的女生质量   游哥这思想明显属于以偏概全   你们学校美女多不错的  但是 我们学校女生这么多可能比你们少么  质量也绝不再你校之后,5400,1305167048,64,0,,0,,我才终于明白&nbsp;&nbsp;你为什么觉得你们学校美女多的&nbsp;&nbsp;&nbsp;由于你学校很小&nbsp;&nbsp;即为版封闭式学院&nbsp;&nbsp;&nbsp;出入人口少也教麻烦&nbsp;&nbsp;只能待在同一个窝里看妹子&nbsp;&nbsp;所谓的美女都是比较出来的&nbsp;&nbsp;然而到了我学院&nbsp;&nbsp;由于我们学校女的供求不应&nbsp;&nbsp;质量上来讲&nbsp;&nbsp;美的有很美的&nbsp;&nbsp;丑的有很悲剧的但你来我们学校只是看到我们学院中班子的&nbsp;&nbsp;所以你就以她们为样本&nbsp;&nbsp;一票否定了&nbsp;&nbsp;我学校的女生质量&nbsp;&nbsp;&nbsp;游哥这思想明显属于以偏概全&nbsp;&nbsp;&nbsp;你们学校美女多不错的&nbsp;&nbsp;但是&nbsp;我们学校女生这么多可能比你们少么&nbsp;&nbsp;质量也绝不再你校之后,32,谈马匹  草,易灿,98d495e00002c401,2011/5/11 21:08,0,240032852,易灿,90
呵呵呵，好久不见，来看看咯,5649,1307464699,63,0,,0,,呵呵呵，好久不见，来看看咯,32,一两天都觉得久的是情侣吧，哈哈～,骑行小蜗游,18d095a00000c001,2011/5/10 18:54,0,846826589,沫′夏ゞ,89
我好牛啊  那你花我一哈教的满  嘻嘻,5823,1304745810,62,0,,0,,我好牛啊&nbsp;&nbsp;那你花我一哈教的满&nbsp;&nbsp;嘻嘻,32,我也是  一哈点错了就教了,易灿,98d495e00002c401,2011/5/6 11:29,0,240032852,易灿,88
"这个世界根本就没有卑鄙无耻下流，为达到目的你可以卑鄙可以无耻甚至可以下流，不要怪不别人心狠手辣 不要总纠结于别人贱，总归一句话我们没有达不到的目的没有做不到的事 关键是要有智慧。
记得我初三老师问我最穷困潦倒的时候 你会怎么办  我只说了8个字 人不为己天诛地灭  当时有同学反驳我 但老师问她 她却哑口无言 老师表扬我呐。嘻嘻 
游哥 我给你讲这些干嘛  有点宝哦",5423,1304745785,61,0,,0,,这个世界根本就没有卑鄙无耻下流，为达到目的你可以卑鄙可以无耻甚至可以下流，不要怪不别人心狠手辣&nbsp;不要总纠结于别人贱，总归一句话我们没有达不到的目的没有做不到的事&nbsp;关键是要有智慧。\u003Cbr  \/>记得我初三老师问我最穷困潦倒的时候&nbsp;你会怎么办&nbsp;&nbsp;我只说了8个字&nbsp;人不为己天诛地灭&nbsp;&nbsp;当时有同学反驳我&nbsp;但老师问她&nbsp;她却哑口无言&nbsp;老师表扬我呐。嘻嘻&nbsp;\u003Cbr  \/>游哥&nbsp;我给你讲这些干嘛&nbsp;&nbsp;有点宝哦,32,凉粉,易灿,98d495e00002c401,2011/5/6 11:07,0,240032852,易灿,87
游哥  好久没来  告诉你啊  要相信持子之手与子偕老,5761,1304745757,60,0,,0,,游哥&nbsp;&nbsp;好久没来&nbsp;&nbsp;告诉你啊&nbsp;&nbsp;要相信持子之手与子偕老,32,呵呵  看我日志  相信原来的持子之手与子偕老  如果不能那就算了,易灿,98d495e00002c401,2011/5/6 10:58,0,240032852,易灿,86
游哥  好久没来  告诉你啊  要相信持子之手与子偕老,5922,,59,0,,0,,游哥&nbsp;&nbsp;好久没来&nbsp;&nbsp;告诉你啊&nbsp;&nbsp;要相信持子之手与子偕老,0,,,98d495e00002c401,2011/5/6 10:58,0,240032852,易灿,85
"花谢………………………
花开………………………
花满天……………………",5893,,58,0,,0,,花谢………………………\u003Cbr  \/>花开………………………\u003Cbr  \/>花满天……………………,1024,,,98d595840840a201,2011/4/25 16:25,0,376976240,骑行小蜗游,83
旺涵很会说话，我也得学学，尤其是应变能力，多看书，加油！,5905,,57,0,,0,,旺涵很会说话，我也得学学，尤其是应变能力，多看书，加油！,1024,,,98d595840840a201,2011/4/18 1:07,0,376976240,骑行小蜗游,80
做人要懂味！,5949,,56,0,,0,,做人要懂味！,1024,,,98d595840840a201,2011/4/14 0:00,0,376976240,骑行小蜗游,79
寝室有了电脑，真的要有很强的自制力了，从今天可以看出来，我还很欠缺。真的，我是来读书的，不能把时间用在这些Happy上～自己抉择吧～,5834,,55,0,,0,,寝室有了电脑，真的要有很强的自制力了，从今天可以看出来，我还很欠缺。真的，我是来读书的，不能把时间用在这些Happy上～自己抉择吧～,1024,,,98d595840840a201,2011/4/7 0:14,0,376976240,骑行小蜗游,77
"女生喜欢的人一定要对她好，让女生习惯一个人，这个人要有很好的人品，要有气质，不别扭，要了解他喜欢的女人需要什么，要会哄女生。主要是气场，不闷骚～  我该怎么改变我的气场呢？我很诧异！
再次发现自己很久没有读过书了～大学是来搞学习的，同学跟我说以前只知道玩，现在成年了，不能再像以前一样了，要发奋读书了～
我必须明确一下我去图书馆看书的方向，不能太随意了，否则等于没去～???",5594,,54,0,,0,,女生喜欢的人一定要对她好，让女生习惯一个人，这个人要有很好的人品，要有气质，不别扭，要了解他喜欢的女人需要什么，要会哄女生。主要是气场，不闷骚～&nbsp;&nbsp;我该怎么改变我的气场呢？我很诧异！\u003Cbr  \/>再次发现自己很久没有读过书了～大学是来搞学习的，同学跟我说以前只知道玩，现在成年了，不能再像以前一样了，要发奋读书了～\u003Cbr  \/>我必须明确一下我去图书馆看书的方向，不能太随意了，否则等于没去～???,1024,,,98d595840840a201,2011/3/31 0:25,0,376976240,骑行小蜗游,76
游游，把你所有的留言看了后，我发现赛，原来你高中英语真的冒学蛮好，呵呵，看到你2010年8月回复给别人的，“The same as you”呵呵，你蛮可爱的类！想到那时候有时你来问我题目，我说你听了之后，你老爱问句为什么要该样类，哦该类，有时我似乎也说解释不清，我就说反正田老师就那样讲的，呵呵,5107,1301578476,53,0,,0,,游游，把你所有的留言看了后，我发现赛，原来你高中英语真的冒学蛮好，呵呵，看到你2010年8月回复给别人的，“The&nbsp;same&nbsp;as&nbsp;you”呵呵，你蛮可爱的类！想到那时候有时你来问我题目，我说你听了之后，你老爱问句为什么要该样类，哦该类，有时我似乎也说解释不清，我就说反正田老师就那样讲的，呵呵,4195360,哇，这么复杂啊~我现在望了英语就脑壳车车的~不晓得四级要哦事搞~书也不想读，不过个人感觉不算堕落咯~暄姐何必说自己堕落咧？慢慢的就会适应的~虽然过了一个学期，但是，还有几年啊，好好把握咯~,骑行小蜗游,18d1d5a00000c201,2011/3/29 19:06,0,304576211,刘暄,75
游哥　　你那网名不猖狂？,5841,1300974633,52,0,,0,,游哥　　你那网名不猖狂？,4195360,额，猖狂？我不觉得啊，我是想省的别人一条信息来“你是？”我是，我是···我是收电费的~,骑行小蜗游,18c0952001008001,2011/3/24 20:39,0,50683061,邹榆,74
