留言板内容,capacity,time,楼层,type,pasterid,secret,signature,htmlContent,effect,回复内容,回复者,bmp,留言发布时间,modifytime,留言者QQ号,留言者姓名,留言ID
今天考完哒，放三天假~再考三天~加油！,5913,,156,0,,0,,今天考完哒，放三天假~再考三天~加油！,0,,,98d595840840a201,2011/1/6 22:20,0,376976240,骑行小蜗游,156
今天考英语，加油，你也一样哦～！,5917,,155,0,,0,,今天考英语，加油，你也一样哦～！,4195328,,,98d595840840a201,2011/1/5 7:29,0,376976240,骑行小蜗游,155
今天开始考试了，军事理论还不错，继续加油咯！,5905,,154,0,,0,,今天开始考试了，军事理论还不错，继续加油咯！,4195328,,,98d595840840a201,2011/1/4 10:48,0,376976240,骑行小蜗游,154
哥今天又早于八点起床，还不错，当然这不能同你比，看我能坚持多久！加油！,5879,,153,0,,0,,哥今天又早于八点起床，还不错，当然这不能同你比，看我能坚持多久！加油！,4195328,,,98d595840840a201,2011/1/3 7:54,0,376976240,骑行小蜗游,153
今天漂起了雪，有点冷，记得多穿件衣服！加油！,5905,,152,0,,0,,今天漂起了雪，有点冷，记得多穿件衣服！加油！,4195328,,,98d595840840a201,2011/1/2 8:29,0,376976240,骑行小蜗游,152
新年快乐！新的一学期里好好加油吧！,5915,,151,0,,0,,新年快乐！新的一学期里好好加油吧！,0,,,98d595840840a201,2011/1/1 0:19,0,376976240,骑行小蜗游,151
"元旦快乐！
加油！",5931,,150,0,,0,,元旦快乐！\u003Cbr  \/>加油！,4195328,,,98d595840840a201,2010/12/31 18:09,0,376976240,骑行小蜗游,150
原来，我已来过~,5934,,149,0,,0,,原来，我已来过~,0,,,98d595840840a201,2010/12/30 18:33,0,376976240,骑行小蜗游,149
读书中，加油！,5935,,148,0,,0,,读书中，加油！,4195328,,,98d595840840a201,2010/12/30 15:27,0,376976240,骑行小蜗游,148
今天停课了！明天去学校自习读书～,5917,,147,0,,0,,今天停课了！明天去学校自习读书～,4195328,,,98d595840840a201,2010/12/29 20:48,0,376976240,骑行小蜗游,147
上完今天四节课，本学期课就完了，但奋斗，还远没有节束！,5895,,146,0,,0,,上完今天四节课，本学期课就完了，但奋斗，还远没有节束！,4195328,,,98d595840840a201,2010/12/29 7:43,0,376976240,骑行小蜗游,146
突然想说一个词，自信！,5927,,145,0,,0,,突然想说一个词，自信！,4195328,,,98d595840840a201,2010/12/28 8:40,0,376976240,骑行小蜗游,145
"天晴了要拥有好心情～
加油～",5921,,144,0,,0,,天晴了要拥有好心情～\u003Cbr  \/>加油～,4195328,,,98d595840840a201,2010/12/27 12:15,0,376976240,骑行小蜗游,144
又是周日，有过了一周，期待着你成功～,5913,,143,0,,0,,又是周日，有过了一周，期待着你成功～,4195328,,,98d595840840a201,2010/12/26 11:26,0,376976240,骑行小蜗游,143
"今天圣诞节哦，你一定要开开心心快快乐乐哦~
加油！",5901,,142,0,,0,,今天圣诞节哦，你一定要开开心心快快乐乐哦~\u003Cbr  \/>加油！,0,,,98d595840840a201,2010/12/25 14:28,0,376976240,骑行小蜗游,142
今天晚上平安夜，可你还是向往常一样，加油！,5907,,141,0,,0,,今天晚上平安夜，可你还是向往常一样，加油！,4195328,,,98d595840840a201,2010/12/24 13:28,0,376976240,骑行小蜗游,141
早晨越来越不想起来了，其实能早起的人真的很不错，加油！,5895,,140,0,,0,,早晨越来越不想起来了，其实能早起的人真的很不错，加油！,4195328,,,98d595840840a201,2010/12/23 7:22,0,376976240,骑行小蜗游,140
大学考试动员大会，加油！,5925,,139,0,,0,,大学考试动员大会，加油！,4195328,,,98d595840840a201,2010/12/22 13:04,0,376976240,骑行小蜗游,139
今天开始已经停了两门课了，陆续地会在二十几号停完，挂不挂科就在这两个星期如何把握了！一起加油！,5855,,138,0,,0,,今天开始已经停了两门课了，陆续地会在二十几号停完，挂不挂科就在这两个星期如何把握了！一起加油！,4195328,,,98d595840840a201,2010/12/21 16:10,0,376976240,骑行小蜗游,138
天气又转好了，继续加油咯！,5923,,137,0,,0,,天气又转好了，继续加油咯！,4195328,,,98d595840840a201,2010/12/20 18:44,0,376976240,骑行小蜗游,137
今年居然就要过完了，真快啊！时间匆匆，确停不下努力的脚步，加油！,5885,,136,0,,0,,今年居然就要过完了，真快啊！时间匆匆，确停不下努力的脚步，加油！,4195328,,,98d595840840a201,2010/12/19 14:50,0,376976240,骑行小蜗游,136
"每天都要来，我们明天也要补一天课~
没事，就想说声。加油~",5894,,135,0,,0,,每天都要来，我们明天也要补一天课~\u003Cbr  \/>没事，就想说声。加油~,0,,,98d595840840a201,2010/12/18 23:37,0,376976240,骑行小蜗游,135
青春如同奔流的江河，一去不复来不及道别，只剩下麻木的我没有了当年的热血。《老男孩》     珍惜青春，加油！,5846,,134,0,,0,,青春如同奔流的江河，一去不复来不及道别，只剩下麻木的我没有了当年的热血。《老男孩》&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;珍惜青春，加油！,4195328,,,98d595840840a201,2010/12/17 13:13,0,376976240,骑行小蜗游,134
天气转晴了，好大的太阳！期待你能够天天拥有好心情，加油！,5893,,133,0,,0,,天气转晴了，好大的太阳！期待你能够天天拥有好心情，加油！,4195328,,,98d595840840a201,2010/12/16 12:44,0,376976240,骑行小蜗游,133
说点什么好呢？本来有几句想说的，现在居然忘了，算了，不说那么多，加油！,5879,,132,0,,0,,说点什么好呢？本来有几句想说的，现在居然忘了，算了，不说那么多，加油！,4195328,,,98d595840840a201,2010/12/15 22:27,0,376976240,骑行小蜗游,132
今天中午补课，就是现在，可我却还在玩手机，我对自己狠无语，算了，不说了，读书去，一起加油！,5565,1292313515,131,0,,0,,今天中午补课，就是现在，可我却还在玩手机，我对自己狠无语，算了，不说了，读书去，一起加油！,4195360,额…你今天上网了啊？你说的没错，我是找不到理由，我不想挂科，我会努力的，一起加油！非常感谢你能时时关心我，兄弟！,骑行小蜗游,98d595840840a201,2010/12/14 12:16,0,376976240,骑行小蜗游,131
天气冷多了，要注意哈，身体永远是最重要的，加油！,5901,,130,0,,0,,天气冷多了，要注意哈，身体永远是最重要的，加油！,0,,,98d595840840a201,2010/12/13 14:43,0,376976240,骑行小蜗游,130
"真的，现在在家里很难读进书了，回学校要作死的学习，好像找一下高三那感觉~
加油咯~",5870,,129,0,,0,,真的，现在在家里很难读进书了，回学校要作死的学习，好像找一下高三那感觉~\u003Cbr  \/>加油咯~,0,,,98d595840840a201,2010/12/12 17:28,0,376976240,骑行小蜗游,129
"自从高考过后我就没怎么认真读过书，今天想认真读一天的书，才发现自己真的少了好多动力，效率极低！
人，真的不能少了奋斗，不然，会觉得相当的空虚~
我很怀念那时的高三生活，因为那至少让我明白奋斗的意义~
大学的我会振作起来的~
一起加油~",5723,,128,0,,0,,自从高考过后我就没怎么认真读过书，今天想认真读一天的书，才发现自己真的少了好多动力，效率极低！\u003Cbr  \/>人，真的不能少了奋斗，不然，会觉得相当的空虚~\u003Cbr  \/>我很怀念那时的高三生活，因为那至少让我明白奋斗的意义~\u003Cbr  \/>大学的我会振作起来的~\u003Cbr  \/>一起加油~,0,,,98d595840840a201,2010/12/11 19:38,0,376976240,骑行小蜗游,128
"今天看了老男孩，最后一节确实令人感动~回忆很美
一起加油~",5906,,127,0,,0,,今天看了老男孩，最后一节确实令人感动~回忆很美\u003Cbr  \/>一起加油~,0,,,98d595840840a201,2010/12/10 22:28,0,376976240,骑行小蜗游,127
忙完今天，我就开始转变，变一个月的高三来读书！一起加油！,5905,,126,0,,0,,忙完今天，我就开始转变，变一个月的高三来读书！一起加油！,4195328,,,98d595840840a201,2010/12/10 15:05,0,376976240,骑行小蜗游,126
从三点半开始到现在还没睡着，我不后悔这次出来！但我希望这样的次数…………不多！   你不必问我什么事，你只需努力就行，我还是会为你来加油的！,5824,,125,0,,0,,从三点半开始到现在还没睡着，我不后悔这次出来！但我希望这样的次数…………不多！&nbsp;&nbsp;&nbsp;你不必问我什么事，你只需努力就行，我还是会为你来加油的！,4195328,,,98d595840840a201,2010/12/9 6:10,0,376976240,骑行小蜗游,125
哥今天会有一个纠结的一晚，不说多了，太阳很大，有空出来晒晒～,5901,,124,0,,0,,哥今天会有一个纠结的一晚，不说多了，太阳很大，有空出来晒晒～,4195328,,,98d595840840a201,2010/12/8 11:49,0,376976240,骑行小蜗游,124
原来哥昨天来过～,5945,,123,0,,0,,原来哥昨天来过～,4195328,,,98d595840840a201,2010/12/8 0:34,0,376976240,骑行小蜗游,123
"哥这些天很忙，忙到好久都没读过书了，望着这一堆书，看着时间，心生感叹！
忙完这个星期，全力投入到读书中，能像高三一样读书的话，一切都不晚！一起加油～",5813,,122,0,,0,,哥这些天很忙，忙到好久都没读过书了，望着这一堆书，看着时间，心生感叹！\u003Cbr  \/>忙完这个星期，全力投入到读书中，能像高三一样读书的话，一切都不晚！一起加油～,4195328,,,98d595840840a201,2010/12/7 16:43,0,376976240,骑行小蜗游,122
"好好学习，天天向上，锻炼身体~
哥来过~加油~",5919,,121,0,,0,,好好学习，天天向上，锻炼身体~\u003Cbr  \/>哥来过~加油~,0,,,98d595840840a201,2010/12/6 15:39,0,376976240,骑行小蜗游,121
"踩在这里，我来过
加油，是必须的~",5929,,120,0,,0,,踩在这里，我来过\u003Cbr  \/>加油，是必须的~,0,,,98d595840840a201,2010/12/5 1:20,0,376976240,骑行小蜗游,120
"今天算来的早的了~其实我知道，只要记着就行~
加油
·",5911,,119,0,,0,,今天算来的早的了~其实我知道，只要记着就行~\u003Cbr  \/>加油\u003Cbr  \/>·,0,,,98d595840840a201,2010/12/4 1:05,0,376976240,骑行小蜗游,119
"我来过～
你会赢的～",5941,,118,0,,0,,我来过～\u003Cbr  \/>你会赢的～,4195328,,,98d595840840a201,2010/12/3 10:12,0,376976240,骑行小蜗游,118
"哥，来过～
好好学习，今天会比明天进步就行！",5917,,117,0,,0,,哥，来过～\u003Cbr  \/>好好学习，今天会比明天进步就行！,4195328,,,98d595840840a201,2010/12/2 10:36,0,376976240,骑行小蜗游,117
"每天来一次，不多言~
加油~",5936,,116,0,,0,,每天来一次，不多言~\u003Cbr  \/>加油~,0,,,98d595840840a201,2010/12/1 15:01,0,376976240,骑行小蜗游,116
哟哟，想睡觉…     好好学习哟～,5930,,115,0,,0,,哟哟，想睡觉…&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;好好学习哟～,4195328,,,98d595840840a201,2010/11/30 15:31,0,376976240,骑行小蜗游,115
原来，今天我已来过…,5941,,114,0,,0,,原来，今天我已来过…,4195328,,,98d595840840a201,2010/11/29 19:36,0,376976240,骑行小蜗游,114
啊，高数，不语！  啊，浙大，加油！,5927,,113,0,,0,,啊，高数，不语！&nbsp;&nbsp;啊，浙大，加油！,4195328,,,98d595840840a201,2010/11/29 13:30,0,376976240,骑行小蜗游,113
我很荣幸你每周日能够打个电话给我，可我确不知道该说些啥子，说哪些能帮到你的，还是每天来到这，留个言！For you!,5853,,112,0,,0,,我很荣幸你每周日能够打个电话给我，可我确不知道该说些啥子，说哪些能帮到你的，还是每天来到这，留个言！For&nbsp;you!,4195328,,,98d595840840a201,2010/11/28 20:27,0,376976240,骑行小蜗游,112
我很荣幸你每周日能够打个电话给我，可我确不知道该说些啥子，说哪些能帮到你的，还是每天来到这，留个言！For you!,5853,,111,0,,0,,我很荣幸你每周日能够打个电话给我，可我确不知道该说些啥子，说哪些能帮到你的，还是每天来到这，留个言！For&nbsp;you!,4195328,,,98d595840840a201,2010/11/28 20:26,0,376976240,骑行小蜗游,111
今天代我同学参加校运会，由于自己随意的态度，本可以争个一二名的我，就这样输了！输的不是实力，也不是运气，而是自己那狂妄的态度，真的态度决定一切！相信这句话，因为这已不是第一次警告我了！            让我们一起加油！,5749,,110,0,,0,,今天代我同学参加校运会，由于自己随意的态度，本可以争个一二名的我，就这样输了！输的不是实力，也不是运气，而是自己那狂妄的态度，真的态度决定一切！相信这句话，因为这已不是第一次警告我了！&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;让我们一起加油！,4195328,,,98d595840840a201,2010/11/27 20:57,0,376976240,骑行小蜗游,110
"早点来留个言，怕忘了~
日子飞逝啊，不知下次相聚会是什么时候了，不过不介意！
加油！",5880,,109,0,,0,,早点来留个言，怕忘了~\u003Cbr  \/>日子飞逝啊，不知下次相聚会是什么时候了，不过不介意！\u003Cbr  \/>加油！,0,,,98d595840840a201,2010/11/26 20:43,0,376976240,骑行小蜗游,109
感恩节快乐！感谢你曾经给予我的鼓励与支持，现在也是我给你支持的时候了，加油，这是你我共同的坚持！,5865,,108,0,,0,,感恩节快乐！感谢你曾经给予我的鼓励与支持，现在也是我给你支持的时候了，加油，这是你我共同的坚持！,4195328,,,98d595840840a201,2010/11/25 20:28,0,376976240,骑行小蜗游,108
"哥，来过，吼一吼，我还在~
一百多天，没那么遥远~
浙江大学，没那么遥远~",5892,,107,0,,0,,哥，来过，吼一吼，我还在~\u003Cbr  \/>一百多天，没那么遥远~\u003Cbr  \/>浙江大学，没那么遥远~,0,,,98d595840840a201,2010/11/24 16:07,0,376976240,骑行小蜗游,107
"阳光明媚,好好加油哦！浙江大学~",5931,,106,0,,0,,"阳光明媚,好好加油哦！浙江大学~",4195328,,,98d595840840a201,2010/11/23 11:37,0,376976240,骑行小蜗游,106
"啊，昨天又没来，不好意思啊~
别说没事，这个必须坚持~
浙大，加油咯~",5896,,105,0,,0,,啊，昨天又没来，不好意思啊~\u003Cbr  \/>别说没事，这个必须坚持~\u003Cbr  \/>浙大，加油咯~,0,,,98d595840840a201,2010/11/23 0:07,0,376976240,骑行小蜗游,105
今天，我来过，天又转冷了，记得加衣！                     浙大 加油！,5893,,104,0,,0,,今天，我来过，天又转冷了，记得加衣！&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;浙大&nbsp;加油！,4195328,,,98d595840840a201,2010/11/21 20:41,0,376976240,骑行小蜗游,104
"今天差点又不记得来了~
前面两个小时好忙啊，电脑都快被我搞崩溃了
今天白天没开电脑，下午做了半下午的作业，感觉还不错，大学的作业也不少啊
一起加油，浙大~",5812,,103,0,,0,,今天差点又不记得来了~\u003Cbr  \/>前面两个小时好忙啊，电脑都快被我搞崩溃了\u003Cbr  \/>今天白天没开电脑，下午做了半下午的作业，感觉还不错，大学的作业也不少啊\u003Cbr  \/>一起加油，浙大~,0,,,98d595840840a201,2010/11/20 23:33,0,376976240,骑行小蜗游,103
天冷加衣，浙大加油~,5942,,102,0,,0,,天冷加衣，浙大加油~,0,,,98d595840840a201,2010/11/19 21:30,0,376976240,骑行小蜗游,102
我们今天考了大学的第一次考试，考校规，感觉怪怪的，还要八十分及格…          浙江大学，加油！,5869,,101,0,,0,,我们今天考了大学的第一次考试，考校规，感觉怪怪的，还要八十分及格…&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;浙江大学，加油！,4195328,,,98d595840840a201,2010/11/18 20:52,0,376976240,骑行小蜗游,101
啊，一不小心竟已百层，你的高三已不到两百天，我不知道这样的留言是否能对你产生多少帮助，我是不是该在你快考试的时候来写点心德呢？总之，我会坚持好这一百来天，就像我写的个性签名一样…,5783,,100,0,,0,,啊，一不小心竟已百层，你的高三已不到两百天，我不知道这样的留言是否能对你产生多少帮助，我是不是该在你快考试的时候来写点心德呢？总之，我会坚持好这一百来天，就像我写的个性签名一样…,4195328,,,98d595840840a201,2010/11/17 19:41,0,376976240,骑行小蜗游,100
管理学上得我脑袋车车的  浙江大学在等你…,5921,,99,0,,0,,管理学上得我脑袋车车的&nbsp;&nbsp;浙江大学在等你…,4195328,,,98d595840840a201,2010/11/16 9:48,0,376976240,骑行小蜗游,99
"今天看到了你的回复，很惊讶，又有点开心，你好好加油就是~
浙大，在等你~",5892,,98,0,,0,,今天看到了你的回复，很惊讶，又有点开心，你好好加油就是~\u003Cbr  \/>浙大，在等你~,0,,,98d595840840a201,2010/11/15 14:36,0,376976240,骑行小蜗游,98
"我似乎每个周末都有一天的事，不是朋友叫我去哪就是自己去哪游荡，再这样下去估计游遍长沙也用不了多久了…好期待你考完后一起去游街哈。
浙大，等着你，去之前，别忘我们一起去游几次街哈！加油！",5639,1289802786,97,0,,0,,我似乎每个周末都有一天的事，不是朋友叫我去哪就是自己去哪游荡，再这样下去估计游遍长沙也用不了多久了…好期待你考完后一起去游街哈。\u003Cbr  \/>浙大，等着你，去之前，别忘我们一起去游几次街哈！加油！,4195360,加油哦~,骑行小蜗游,98d595840840a201,2010/11/14 17:00,0,376976240,骑行小蜗游,97
浙大，加油,5951,,96,0,,0,,浙大，加油,4195328,,,98d595840840a201,2010/11/13 20:06,0,376976240,骑行小蜗游,96
早哈，望着初生的太阳，向着东方，加油…,5923,,95,0,,0,,早哈，望着初生的太阳，向着东方，加油…,4195328,,,98d595840840a201,2010/11/12 7:47,0,376976240,骑行小蜗游,95
哟，今天过节，过得比情人节还火，呵呵，浙大，加油…,5911,,94,0,,0,,哟，今天过节，过得比情人节还火，呵呵，浙大，加油…,4195328,,,98d595840840a201,2010/11/11 13:13,0,376976240,骑行小蜗游,94
一切都好，浙大，加油,5941,,93,0,,0,,一切都好，浙大，加油,4195328,,,98d595840840a201,2010/11/10 11:44,0,376976240,骑行小蜗游,93
"当你哪一天累了，看到了我给你的留言，不知你是何感想？压力或动力，不是你现在上下网就以为浪费了时间，他至少让你疲倦的心有一丝暖意。
浙大，加油！",5819,,92,0,,0,,当你哪一天累了，看到了我给你的留言，不知你是何感想？压力或动力，不是你现在上下网就以为浪费了时间，他至少让你疲倦的心有一丝暖意。\u003Cbr  \/>浙大，加油！,4195328,,,98d595840840a201,2010/11/9 9:23,0,376976240,骑行小蜗游,92
浙大，加油…,5949,,91,0,,0,,浙大，加油…,4195328,,,98d595840840a201,2010/11/8 16:32,0,376976240,骑行小蜗游,91
又流逝一周了，你要考浙大的理想同多少人说了？  当你把目标说出口时，是要勇气的，能说出来就把握了一半的成功，另一半…加油！,5841,,90,0,,0,,又流逝一周了，你要考浙大的理想同多少人说了？&nbsp;&nbsp;当你把目标说出口时，是要勇气的，能说出来就把握了一半的成功，另一半…加油！,4195328,,,98d595840840a201,2010/11/7 15:14,0,376976240,骑行小蜗游,90
"今天又在长沙河西游荡了一天，顺便看了一下焰火，还不错哦~
为了浙大，加油~",5890,,89,0,,0,,今天又在长沙河西游荡了一天，顺便看了一下焰火，还不错哦~\u003Cbr  \/>为了浙大，加油~,0,,,98d595840840a201,2010/11/6 23:19,0,376976240,骑行小蜗游,89
"不好意思，哥这几天健忘，总是忘记了，又过了十二点~~
不多言：浙大，加油~",5891,,88,0,,0,,不好意思，哥这几天健忘，总是忘记了，又过了十二点~~\u003Cbr  \/>不多言：浙大，加油~,0,,,98d595840840a201,2010/11/6 0:22,0,376976240,骑行小蜗游,88
"如今腾迅和360吵得沸沸扬扬，不知道哪天如果腾迅破产了，不能来留言板留言了，我就直接飞信你了…
浙大，加油…",5856,,87,0,,0,,如今腾迅和360吵得沸沸扬扬，不知道哪天如果腾迅破产了，不能来留言板留言了，我就直接飞信你了…\u003Cbr  \/>浙大，加油…,4195328,,,98d595840840a201,2010/11/4 20:56,0,376976240,骑行小蜗游,87
大学生活依旧忙碌，一样的要好好学习。   浙大，加油！,5910,,86,0,,0,,大学生活依旧忙碌，一样的要好好学习。&nbsp;&nbsp;&nbsp;浙大，加油！,4195328,,,98d595840840a201,2010/11/3 11:42,0,376976240,骑行小蜗游,86
还说点什么好呢？即使我知道你暂时不会看，但是留言又是必须的。为了你的浙江大学，好好努力，那什么努力就不后悔的话我不想说，读了十来年的书，最后没有想要的结果，谁于心何甘，所以，必须加油争取。,5773,,85,0,,0,,还说点什么好呢？即使我知道你暂时不会看，但是留言又是必须的。为了你的浙江大学，好好努力，那什么努力就不后悔的话我不想说，读了十来年的书，最后没有想要的结果，谁于心何甘，所以，必须加油争取。,4195328,,,98d595840840a201,2010/11/2 12:57,0,376976240,骑行小蜗游,85
还说点什么好呢？即使我知道你暂时不会看，但是留言又是必须的。为了你的浙江大学，好好努力，那什么努力就不后悔的话我不想说，读了十来年的书，最后没有想要的结果，谁于心何甘，所以，必须加油争取。,5773,,84,0,,0,,还说点什么好呢？即使我知道你暂时不会看，但是留言又是必须的。为了你的浙江大学，好好努力，那什么努力就不后悔的话我不想说，读了十来年的书，最后没有想要的结果，谁于心何甘，所以，必须加油争取。,4195328,,,98d595840840a201,2010/11/2 12:57,0,376976240,骑行小蜗游,84
还说点什么好呢？即使我知道你暂时不会看，但是留言又是必须的。为了你的浙江大学，好好努力，那什么努力就不后悔的话我不想说，读了十来年的书，最后没有想要的结果，谁于心何甘，所以，必须加油争取。,5773,,83,0,,0,,还说点什么好呢？即使我知道你暂时不会看，但是留言又是必须的。为了你的浙江大学，好好努力，那什么努力就不后悔的话我不想说，读了十来年的书，最后没有想要的结果，谁于心何甘，所以，必须加油争取。,4195328,,,98d595840840a201,2010/11/2 12:56,0,376976240,骑行小蜗游,83
喔，又过了十二点了，昨天又没来，真的不好意思~我一定要坚持，你也一样哈，为了你的浙大，加油！,5870,,82,0,,0,,喔，又过了十二点了，昨天又没来，真的不好意思~我一定要坚持，你也一样哈，为了你的浙大，加油！,0,,,98d595840840a201,2010/11/2 0:31,0,376976240,骑行小蜗游,82
我很荣幸能听你第一个对我说出你想考浙大，为了你的理想，加油！,5901,,81,0,,0,,我很荣幸能听你第一个对我说出你想考浙大，为了你的理想，加油！,4195328,,,98d595840840a201,2010/10/31 16:22,0,376976240,骑行小蜗游,81
浙大，加油…,5949,,80,0,,0,,浙大，加油…,4195328,,,98d595840840a201,2010/10/30 20:11,0,376976240,骑行小蜗游,80
谢谢你的祝福，加油~,5942,,79,0,,0,,谢谢你的祝福，加油~,4195328,,,98d595840840a201,2010/10/29 9:37,0,376976240,骑行小蜗游,79
"啊，才发现，昨天没来的，不好意思！
今天天气转好了，但还是要注意身体哈…加油…",5883,,78,0,,0,,啊，才发现，昨天没来的，不好意思！\u003Cbr  \/>今天天气转好了，但还是要注意身体哈…加油…,4195328,,,98d595840840a201,2010/10/28 12:47,0,376976240,骑行小蜗游,78
加油！,5955,,77,0,,0,,加油！,4195328,,,98d595840840a201,2010/10/26 12:55,0,376976240,骑行小蜗游,77
今天上午有一上午假，四处游荡中…你要好好加油…,5915,,76,0,,0,,今天上午有一上午假，四处游荡中…你要好好加油…,4195328,,,98d595840840a201,2010/10/25 10:58,0,376976240,骑行小蜗游,76
大学并不是想得那么轻松，除非自己甘愿堕落…加油…,5913,,75,0,,0,,大学并不是想得那么轻松，除非自己甘愿堕落…加油…,4195328,,,98d595840840a201,2010/10/24 11:55,0,376976240,骑行小蜗游,75
明天开始就要补课了，加油~,5936,,74,0,,0,,明天开始就要补课了，加油~,0,,,98d595840840a201,2010/10/23 11:05,0,376976240,骑行小蜗游,74
又过了十二点了，本来下午就要来的，结果一下忘了。大学的生活并不是想的那么轻松，一样的要努力，加油…,5863,,73,0,,0,,又过了十二点了，本来下午就要来的，结果一下忘了。大学的生活并不是想的那么轻松，一样的要努力，加油…,4195328,,,98d595840840a201,2010/10/23 0:30,0,376976240,骑行小蜗游,73
做个计划，加油…,5945,,72,0,,0,,做个计划，加油…,4195328,,,98d595840840a201,2010/10/21 11:20,0,376976240,骑行小蜗游,72
人是被逼出来的，要么逼成才，要么逼疯，我们必须选择前者…加油…,5899,,71,0,,0,,人是被逼出来的，要么逼成才，要么逼疯，我们必须选择前者…加油…,4195328,,,98d595840840a201,2010/10/20 12:04,0,376976240,骑行小蜗游,71
人是被逼出来的，要么逼成才，要么逼疯，我们必须选择前者…,5905,,70,0,,0,,人是被逼出来的，要么逼成才，要么逼疯，我们必须选择前者…,4195328,,,98d595840840a201,2010/10/20 12:04,0,376976240,骑行小蜗游,70
锲而不舍，金石可镂…加油！,5935,,69,0,,0,,锲而不舍，金石可镂…加油！,4195328,,,98d595840840a201,2010/10/19 18:25,0,376976240,骑行小蜗游,69
加油！不多言…,5947,,68,0,,0,,加油！不多言…,4195328,,,98d595840840a201,2010/10/18 17:26,0,376976240,骑行小蜗游,68
今天很惊讶你能打来一个电话，即使如此忙碌。哥现在也没啥能够帮到你的，真有些惭愧，希望你不要迷茫，继续努力…,5855,,67,0,,0,,今天很惊讶你能打来一个电话，即使如此忙碌。哥现在也没啥能够帮到你的，真有些惭愧，希望你不要迷茫，继续努力…,4195328,,,98d595840840a201,2010/10/17 13:41,0,376976240,骑行小蜗游,67
"不好意思，今天来晚了，过二分了，等于昨天没来，不好意思。
恩，没别的，你加油哈~~",5882,,66,0,,0,,不好意思，今天来晚了，过二分了，等于昨天没来，不好意思。\u003Cbr  \/>恩，没别的，你加油哈~~,0,,,98d595840840a201,2010/10/17 0:01,0,376976240,骑行小蜗游,66
一个星期就这么过去了，真快啊，在你的那里又少了一天，离成功又近了一天，加油…,5885,,65,0,,0,,一个星期就这么过去了，真快啊，在你的那里又少了一天，离成功又近了一天，加油…,4195328,,,98d595840840a201,2010/10/15 12:17,0,376976240,骑行小蜗游,65
今天选社团，不知道大学的社团到底有什么活动可参加。 我不多言，加油…,5894,,64,0,,0,,今天选社团，不知道大学的社团到底有什么活动可参加。&nbsp;我不多言，加油…,4195328,,,98d595840840a201,2010/10/14 15:02,0,376976240,骑行小蜗游,64
差点又忘记来了，哥今天去竞选学生会，结果还未知，刚开始有些茫然，不过，一切顺利，加油…,5875,,63,0,,0,,差点又忘记来了，哥今天去竞选学生会，结果还未知，刚开始有些茫然，不过，一切顺利，加油…,4195328,,,98d595840840a201,2010/10/13 22:38,0,376976240,骑行小蜗游,63
大学生活目前有点茫然，等我摸清门道，可以让你少走点弯路，呵呵…加油…,5893,,62,0,,0,,大学生活目前有点茫然，等我摸清门道，可以让你少走点弯路，呵呵…加油…,4195328,,,98d595840840a201,2010/10/12 12:45,0,376976240,骑行小蜗游,62
每天来你的空间吼吼，呵呵，今天又来了，大学呵，我的大学…我真的该好好度过每一天…,5881,,61,0,,0,,每天来你的空间吼吼，呵呵，今天又来了，大学呵，我的大学…我真的该好好度过每一天…,4195328,,,98d595840840a201,2010/10/11 22:57,0,376976240,骑行小蜗游,61
昨天又在长沙独自游荡了半下午，一个人的感觉，呵呵，期待下次我们能一起，加油…,5885,,60,0,,0,,昨天又在长沙独自游荡了半下午，一个人的感觉，呵呵，期待下次我们能一起，加油…,4195328,,,98d595840840a201,2010/10/11 7:28,0,376976240,骑行小蜗游,60
今天早点来，怕不记得了。今天我的竞选失败，不过，我相信通过我的介绍，会让全班大部分的人认识我的。呵呵，加油…,5853,,59,0,,0,,今天早点来，怕不记得了。今天我的竞选失败，不过，我相信通过我的介绍，会让全班大部分的人认识我的。呵呵，加油…,4195328,,,98d595840840a201,2010/10/10 0:13,0,376976240,骑行小蜗游,59
"今天看了昨天在空间里写的文章，原来还有那么多好友在关注关心着我，我很感谢，我知道我并不孤独…   
恩，你要好好加油，我帮不上什么忙，知能默默的为你加油…",5810,,58,0,,0,,今天看了昨天在空间里写的文章，原来还有那么多好友在关注关心着我，我很感谢，我知道我并不孤独…&nbsp;&nbsp;&nbsp;\u003Cbr  \/>恩，你要好好加油，我帮不上什么忙，知能默默的为你加油…,4195328,,,98d595840840a201,2010/10/9 6:47,0,376976240,骑行小蜗游,58
